instance_id,source_row_1_based,org,dest,days,level,people_number,budget,local_constraint,constraint_signature,reference_size_quartile,reference_chars,reference_items,query
travelplanner_test_0706,706,Kansas City,Charleston,3,hard,2,1000,"{""cuisine"": [""Chinese"", ""Italian"", ""Mexican"", ""French""], ""house rule"": ""parties"", ""room type"": ""not shared room"", ""transportation"": null}",cuisine+house rule+room type,4,19311,108,"Could you arrange a 3-day trip for 2 people from Kansas City to Charleston scheduled from March 11th to March 13th, 2022? Our budget is set at $1,000. We require accommodations such as non-shared rooms for our stay. Additionally, we're interested in trying Mexican, Chinese, French, and Italian cuisines. Please note that the accommodations must allow parties."
travelplanner_test_0707,707,St. Louis,Baltimore,3,hard,2,1200,"{""cuisine"": [""American"", ""Mexican"", ""Indian"", ""Mediterranean""], ""house rule"": null, ""room type"": ""not shared room"", ""transportation"": ""no flight""}",cuisine+room type+transportation,3,16530,88,"Can you help plan a 3-day trip for two people from St. Louis to Baltimore on March 20th to 22nd, 2022, with a $1,200 budget? We are hoping to enjoy Mediterranean, Indian, Mexican, and American cuisines during our stay. We need non-shared rooms for accommodations and would prefer to avoid flying for the transportation."
travelplanner_test_0708,708,Jacksonville,Boston,3,hard,3,1700,"{""cuisine"": [""Chinese"", ""Mexican"", ""Indian"", ""Mediterranean""], ""house rule"": ""children under 10"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,3,15538,81,"Could you help me plan a 3-day trip for a group of 3, starting in Jacksonville and heading to Boston, from March 29th to March 31st, 2022? Our budget is $1,700. We require accommodations that allow children under 10, as we're taking our kids along. We would prefer entire rooms at our disposal. As for the food, we enjoy a variety of cuisines, including Mexican, Indian, Chinese, and Mediterranean."
travelplanner_test_0709,709,Wilmington,Philadelphia,3,hard,3,2600,"{""cuisine"": null, ""house rule"": ""children under 10"", ""room type"": ""entire room"", ""transportation"": ""no self-driving""}",house rule+room type+transportation,1,13442,67,"Can you formulate a travel plan for a group of 3 people? We are starting from Wilmington and our destination is Philadelphia. The trip is for three days, spanning from March 1st to March 3rd, 2022. We have a budget of $2,600. Please note, our accommodations need to allow children under the age of 10 and we would like to book entire rooms. Additionally, we prefer not to self-drive."
travelplanner_test_0710,710,San Diego,Austin,3,hard,2,2700,"{""cuisine"": [""American"", ""Italian"", ""Mexican"", ""Mediterranean""], ""house rule"": ""smoking"", ""room type"": null, ""transportation"": ""no self-driving""}",cuisine+house rule+transportation,2,14468,76,"Please create a travel plan for 2 people starting in San Diego and heading to Austin for 3 days from March 12th to March 14th, 2022. Our budget is $2,700. For our accommodations, we require a smoking-allowed place, and we are open about the types of rooms. We will not be self-driving, so kindly arrange for the necessary transportation. Regarding meals, we're interested in Italian, Mediterranean, American, and Mexican cuisines."
travelplanner_test_0711,711,Houston,Tucson,3,hard,2,3300,"{""cuisine"": null, ""house rule"": ""children under 10"", ""room type"": ""entire room"", ""transportation"": ""no self-driving""}",house rule+room type+transportation,1,13215,69,"Could you arrange a 3-day trip for 2 people, starting from Houston and heading to Tucson from March 28th to March 30th, 2022? Our budget for this trip is $3,300. For accommodations, we are seeking entire rooms. It's important that the places accommodate children under 10 as we will be traveling with a child. Also, we won't be self-driving, so we will need local transportation arrangements."
travelplanner_test_0712,712,Philadelphia,Knoxville,3,hard,2,1000,"{""cuisine"": null, ""house rule"": ""parties"", ""room type"": ""private room"", ""transportation"": ""no flight""}",house rule+room type+transportation,1,13809,68,"Please arrange a 3-day travel plan for a party of 2, starting in Philadelphia and visiting Knoxville, from March 9th to March 11th, 2022. Our budget is set at $1,000. We require accommodations with private rooms, and they need to have a policy allowing parties. Breakfast would be appreciated, and we would prefer no flights during our travel."
travelplanner_test_0714,714,Chicago,Norfolk,3,hard,2,2300,"{""cuisine"": null, ""house rule"": ""children under 10"", ""room type"": ""entire room"", ""transportation"": ""no self-driving""}",house rule+room type+transportation,2,14814,76,"Can you formulate a 3-day trip for 2 people from Chicago to Norfolk, taking place from March 10th to March 12th, 2022? Our budget is set at $2,300. We require accommodations with a house rule that allows children under 10 as well as entire rooms for our stay. Please note that we are not interested in self-driving during our trip."
travelplanner_test_0715,715,Los Angeles,Eugene,3,hard,2,1200,"{""cuisine"": [""Chinese"", ""American"", ""Mexican"", ""Indian""], ""house rule"": null, ""room type"": ""not shared room"", ""transportation"": ""no flight""}",cuisine+room type+transportation,1,13899,70,"Could you assist in developing a 3-day travel itinerary for 2 people departing from Los Angeles to Eugene, taking place from March 24th to March 26th, 2022? We've allotted a budget of $1,200. For accommodations, we'd like rooms that aren't shared. As for travel, we prefer not to fly. Regarding food, we're open to a variety of cuisines, including Chinese, Mexican, American, and Indian."
travelplanner_test_0716,716,Des Moines,Detroit,3,hard,2,1100,"{""cuisine"": null, ""house rule"": ""children under 10"", ""room type"": ""not shared room"", ""transportation"": ""no self-driving""}",house rule+room type+transportation,1,13421,68,"Please prepare a 3-day travel plan for 2 individuals departing Des Moines and heading to Detroit, covering the dates of March 23rd to March 25th, 2022. Our budget is set at $1,100. Our accommodations must be suitable for children under 10, and we prefer rooms that are not shared. Please note that we will not be self-driving on this trip."
travelplanner_test_0717,717,Boston,New Orleans,3,hard,2,2300,"{""cuisine"": null, ""house rule"": ""parties"", ""room type"": ""private room"", ""transportation"": ""no self-driving""}",house rule+room type+transportation,3,15380,78,"Could you please create a 3-day travel plan for 2 people beginning in Boston and traveling to New Orleans from March 6th to March 8th, 2022? We are budgeting $2,300 for this trip. We'd like to stay in accommodations that allow parties and require private rooms. Additionally, we won't be self-driving during our trip."
travelplanner_test_0718,718,Wilmington,Newark,3,hard,2,1500,"{""cuisine"": null, ""house rule"": ""children under 10"", ""room type"": ""not shared room"", ""transportation"": ""no flight""}",house rule+room type+transportation,2,14709,76,"Please create a 3-day travel plan for 2 people starting in Wilmington and ending in Newark, spanning March 20th to March 22nd, 2022. We'd like to keep the budget at $1,500. As we have children under 10 with us, we need accommodations abiding by suitable house rules. We require accommodations that are not shared rooms. Additionally, we are opting for ground transportation and will not be taking any flights."
travelplanner_test_0719,719,Everett,Boise,3,hard,2,700,"{""cuisine"": null, ""house rule"": ""visitors"", ""room type"": ""entire room"", ""transportation"": ""no flight""}",house rule+room type+transportation,3,17163,90,"Could you arrange a 3-day trip itinerary for two, from Everett to Boise, between March 4th and March 6th, 2022? We have a budget of $700. We would like to stay in entire rooms where visitors are allowed. Also, we would prefer not to take any flights during our journey."
travelplanner_test_0720,720,New Orleans,Charlotte,3,hard,2,1300,"{""cuisine"": null, ""house rule"": ""parties"", ""room type"": ""entire room"", ""transportation"": ""no self-driving""}",house rule+room type+transportation,3,15618,79,"Can you create a 3-day travel itinerary for 2 people, starting in New Orleans and going to Charlotte from March 10th to March 12th, 2022? Our budget is set at $1,300. We require accommodations that allow parties and we need entire rooms. Please note, we do not intend to self-drive during the trip."
travelplanner_test_0721,721,Salt Lake City,Bozeman,3,hard,2,1600,"{""cuisine"": null, ""house rule"": ""parties"", ""room type"": ""private room"", ""transportation"": ""no self-driving""}",house rule+room type+transportation,1,14216,71,"Could you provide a 3-day travel itinerary for 2 people departing from Salt Lake City heading to Bozeman from March 3rd to March 5th, 2022? Our budget is set at $1,600. We are looking for accommodations that allow parties and offer private rooms. We would prefer to not self-drive during this trip."
travelplanner_test_0722,722,Omaha,Dallas,3,hard,2,1500,"{""cuisine"": null, ""house rule"": ""smoking"", ""room type"": ""not shared room"", ""transportation"": ""no flight""}",house rule+room type+transportation,4,21545,119,"Could you devise a 3-day travel plan starting in Omaha and ending in Dallas for 2 people from March 2nd to March 4th, 2022? Please ensure that our accommodations permit smoking and are not shared rooms. We won't require any flights. The budget for this journey is set at $1,500."
travelplanner_test_0723,723,Philadelphia,Charlotte,3,hard,2,1800,"{""cuisine"": [""Chinese"", ""American"", ""Mexican"", ""French""], ""house rule"": ""parties"", ""room type"": null, ""transportation"": ""no self-driving""}",cuisine+house rule+transportation,3,17290,86,"Could you prepare a 3-day travel itinerary for a party of 2, departing from Philadelphia and heading for Charlotte from March 7th to March 9th, 2022? Our budget is $1,800 for the trip. We require accommodations that allow parties, and we are interested in tasting Chinese, French, American, and Mexican cuisines. We prefer not to self-drive during the trip."
